id_pedido,data,categoria,preco_unitario,quantidade,regiao,forma_pagamento,valor_total
3057,2024-03-07,Livros,35.41,4,Nordeste,Cartão de Crédito,141.64
3777,2024-03-08,Livros,42.82,2,Nordeste,Cartão de Débito,85.64
554,2024-03-08,Casa e Decoração,446.93,1,Nordeste,Cartão de Crédito,446.93
2384,2024-03-08,Casa e Decoração,468.84,1,Sudeste,Pix,468.84
2280,2024-03-09,Beleza,68.77,1,Sudeste,Cartão de Crédito,68.77
4785,2024-03-09,Casa e Decoração,522.62,2,Sul,Cartão de Crédito,1045.24
3562,2024-03-09,Esporte e Lazer,234.27,1,Centro-Oeste,Cartão de Crédito,234.27
9,2024-03-09,Livros,39.03,1,Sudeste,Cartão de Crédito,39.03
2836,2024-03-09,Beleza,19.59,1,Sul,Cartão de Crédito,19.59
1698,2024-03-09,Casa e Decoração,254.87,3,Sudeste,Pix,764.61
4318,2024-03-09,Moda,274.31,2,Sul,Cartão de Crédito,548.62
1517,2024-03-10,Moda,116.66,1,Nordeste,Cartão de Crédito,116.66
958,2024-03-10,Beleza,105.94,1,Sul,Cartão de Crédito,105.94
1922,2024-03-10,Esporte e Lazer,95.29,2,Nordeste,Cartão de Crédito,190.58
3046,2024-03-10,Eletrônicos,1150.06,2,Sul,Cartão de Crédito,2300.12
4737,2024-03-12,Livros,53.67,4,Sul,Cartão de Crédito,214.68
3968,2024-03-12,Eletrônicos,2281.24,4,Sul,Cartão de Crédito,9124.96
3193,2024-03-12,Esporte e Lazer,157.58,1,Sudeste,Boleto,157.58
263,2024-03-12,Casa e Decoração,371.91,2,Sul,Cartão de Crédito,743.82
2256,2024-03-13,Moda,110.85,3,Sudeste,Cartão de Crédito,332.55
2451,2024-03-13,Esporte e Lazer,195.83,1,Sudeste,Boleto,195.83
396,2024-03-13,Livros,23.15,1,Nordeste,Boleto,23.15
2808,2024-03-13,Casa e Decoração,485.37,1,Sudeste,Pix,485.37
4449,2024-03-13,Beleza,31.58,1,Sudeste,Pix,31.58
376,2024-03-13,Moda,113.08,1,Sudeste,Cartão de Crédito,113.08
3578,2024-03-13,Livros,48.23,3,Sudeste,Boleto,144.69
4804,2024-03-14,Livros,42.07,4,Sul,Cartão de Crédito,168.28
1713,2024-03-14,Beleza,46.72,1,Nordeste,Pix,46.72
4528,2024-03-14,Casa e Decoração,78.45,2,Nordeste,Cartão de Crédito,156.9
1218,2024-03-15,Beleza,123.7,1,Centro-Oeste,Cartão de Crédito,123.7
3375,2024-03-15,Eletrônicos,670.07,2,Sul,Cartão de Crédito,1340.14
3293,2024-03-15,Livros,42.05,3,Norte,Cartão de Crédito,126.15
2671,2024-03-15,Beleza,34.57,1,Norte,Cartão de Crédito,34.57
4024,2024-03-15,Casa e Decoração,233.57,3,Centro-Oeste,Cartão de Crédito,700.71
805,2024-03-15,Beleza,75.38,4,Nordeste,Pix,301.52
2503,2024-03-15,Moda,169.19,1,Sudeste,Cartão de Crédito,169.19
2020,2024-03-15,Esporte e Lazer,80.35,2,Sul,Cartão de Crédito,160.7
2478,2024-03-15,Moda,112.5,1,Nordeste,Cartão de Crédito,112.5
4552,2024-03-15,Moda,133.94,4,Sudeste,Pix,535.76
2827,2024-03-15,Eletrônicos,1300.33,2,Sudeste,Pix,2600.66
180,2024-03-15,Moda,349.22,1,Sul,Cartão de Crédito,349.22
878,2024-03-16,Beleza,105.29,2,Sudeste,Cartão de Crédito,210.58
1436,2024-03-16,Beleza,118.91,1,Sudeste,Pix,118.91
4312,2024-03-16,Eletrônicos,651.61,2,Norte,Cartão de Crédito,1303.22
1177,2024-03-16,Beleza,111.51,4,Nordeste,Cartão de Crédito,446.04
693,2024-03-16,Esporte e Lazer,361.89,1,Centro-Oeste,Pix,361.89
174,2024-03-17,Eletrônicos,343.7,2,Sudeste,Cartão de Crédito,687.4
4443,2024-03-17,Esporte e Lazer,204.39,1,Norte,Pix,204.39
3724,2024-03-18,Livros,54.57,3,Sul,Cartão de Crédito,163.71
411,2024-03-18,Eletrônicos,1993.96,1,Sul,Cartão de Crédito,1993.96
1918,2024-03-18,Moda,157.89,4,Sudeste,Cartão de Crédito,631.56
2217,2024-03-18,Moda,135.71,3,Sudeste,Cartão de Crédito,407.13
1272,2024-03-18,Esporte e Lazer,33.4,1,Centro-Oeste,Boleto,33.4
40,2024-03-18,Livros,55.24,1,Sudeste,Cartão de Crédito,55.24
3780,2024-03-19,Beleza,22.11,1,Sul,Cartão de Crédito,22.11
4824,2024-03-19,Esporte e Lazer,110.23,1,Sul,Cartão de Crédito,110.23
3680,2024-03-19,Moda,165.56,3,Sudeste,Pix,496.68
2994,2024-03-19,Beleza,21.99,2,Sudeste,Cartão de Crédito,43.98
2333,2024-03-20,Livros,23.58,4,Sudeste,Pix,94.32
4225,2024-03-20,Eletrônicos,1259.24,1,Sudeste,Pix,1259.24
3346,2024-03-21,Livros,44.68,1,Sudeste,Cartão de Crédito,44.68
4064,2024-03-21,Esporte e Lazer,34.98,1,Nordeste,Cartão de Crédito,34.98
1546,2024-03-21,Esporte e Lazer,273.86,1,Nordeste,Pix,273.86
1627,2024-03-21,Beleza,42.52,1,Nordeste,Cartão de Crédito,42.52
3186,2024-03-21,Moda,192.17,1,Sul,Pix,192.17
808,2024-03-22,Beleza,199.17,1,Sudeste,Cartão de Crédito,199.17
3250,2024-03-22,Esporte e Lazer,43.16,1,Sudeste,Pix,43.16
2391,2024-03-22,Esporte e Lazer,220.0,2,Sudeste,Cartão de Crédito,440.0
1817,2024-03-22,Beleza,117.2,2,Sudeste,Cartão de Crédito,234.4
587,2024-03-23,Casa e Decoração,112.77,3,Sudeste,Cartão de Crédito,338.31
3031,2024-03-23,Moda,195.94,1,Sudeste,Pix,195.94
1157,2024-03-23,Casa e Decoração,775.29,2,Nordeste,Cartão de Crédito,1550.58
1821,2024-03-23,Beleza,92.88,2,Sudeste,Cartão de Crédito,185.76
1667,2024-03-23,Beleza,86.5,1,Nordeste,Cartão de Crédito,86.5
4020,2024-03-24,Eletrônicos,842.53,1,Sudeste,Cartão de Crédito,842.53
4644,2024-03-24,Casa e Decoração,410.61,1,Nordeste,Cartão de Crédito,410.61
4235,2024-03-24,Casa e Decoração,68.62,1,Sudeste,Cartão de Crédito,68.62
3748,2024-03-24,Eletrônicos,1146.38,1,Nordeste,Pix,1146.38
3521,2024-03-24,Casa e Decoração,296.76,1,Nordeste,Cartão de Crédito,296.76
492,2024-03-24,Moda,247.37,1,Nordeste,Pix,247.37
4232,2024-03-24,Beleza,127.35,1,Sul,Pix,127.35
4907,2024-03-24,Livros,33.17,1,Sudeste,Cartão de Crédito,33.17
2869,2024-03-24,Esporte e Lazer,147.04,1,Nordeste,Pix,147.04
123,2024-03-24,Moda,137.53,2,Sudeste,Cartão de Crédito,275.06
2740,2024-03-25,Moda,81.32,3,Centro-Oeste,Cartão de Crédito,243.96
4028,2024-03-25,Livros,95.5,1,Sudeste,Cartão de Débito,95.5
122,2024-03-25,Eletrônicos,2544.41,1,Nordeste,Pix,2544.41
2571,2024-03-26,Livros,44.72,1,Sudeste,Pix,44.72
2148,2024-03-26,Moda,361.34,4,Nordeste,Pix,1445.36
2622,2024-03-26,Moda,126.32,2,Centro-Oeste,Pix,252.64
2055,2024-03-26,Beleza,187.23,1,Sudeste,Cartão de Crédito,187.23
116,2024-03-26,Casa e Decoração,201.94,1,Norte,Cartão de Débito,201.94
1682,2024-03-26,Livros,63.3,1,Sul,Cartão de Crédito,63.3
39,2024-03-26,Eletrônicos,751.98,2,Sudeste,Cartão de Crédito,1503.96
816,2024-03-27,Livros,84.17,2,Sudeste,Cartão de Crédito,168.34
2516,2024-03-27,Beleza,135.69,1,Sudeste,Cartão de Crédito,135.69
3885,2024-03-27,Esporte e Lazer,113.17,1,Sudeste,Cartão de Crédito,113.17
4333,2024-03-27,Moda,101.52,1,Sudeste,Cartão de Crédito,101.52
3523,2024-03-27,Livros,70.43,2,Sul,Cartão de Crédito,140.86
4206,2024-03-27,Beleza,118.25,2,Sul,Pix,236.5
3537,2024-03-28,Beleza,186.72,1,Sudeste,Pix,186.72
4778,2024-03-28,Casa e Decoração,263.89,2,Centro-Oeste,Pix,527.78
760,2024-03-28,Beleza,171.39,1,Sul,Cartão de Crédito,171.39
4503,2024-03-28,Livros,80.85,2,Sul,Pix,161.7
1120,2024-03-28,Eletrônicos,858.95,1,Nordeste,Cartão de Débito,858.95
1347,2024-03-29,Esporte e Lazer,220.08,2,Nordeste,Cartão de Crédito,440.16
4246,2024-03-29,Eletrônicos,270.62,2,Nordeste,Pix,541.24
695,2024-03-29,Casa e Decoração,161.77,1,Norte,Cartão de Crédito,161.77
951,2024-03-29,Beleza,136.62,2,Sudeste,Cartão de Débito,273.24
4154,2024-03-29,Eletrônicos,1783.49,3,Nordeste,Cartão de Crédito,5350.47
422,2024-03-30,Eletrônicos,234.53,1,Sudeste,Cartão de Crédito,234.53
1849,2024-03-30,Moda,104.17,2,Nordeste,Cartão de Crédito,208.34
2872,2024-03-30,Moda,197.83,2,Sudeste,Cartão de Débito,395.66
1063,2024-03-30,Eletrônicos,552.92,4,Nordeste,Cartão de Débito,2211.68
1072,2024-03-30,Casa e Decoração,126.36,4,Sudeste,Pix,505.44
50,2024-03-31,Beleza,93.61,2,Sudeste,Cartão de Crédito,187.22
1639,2024-03-31,Beleza,88.36,1,Nordeste,Pix,88.36
4555,2024-04-01,Livros,78.99,4,Sudeste,Boleto,315.96
3398,2024-04-01,Eletrônicos,558.36,2,Centro-Oeste,Cartão de Crédito,1116.72
2267,2024-04-01,Moda,97.55,1,Sudeste,Cartão de Crédito,97.55
2567,2024-04-01,Esporte e Lazer,64.53,1,Nordeste,Cartão de Débito,64.53
2421,2024-04-01,Moda,101.03,1,Nordeste,Boleto,101.03
4197,2024-04-01,Esporte e Lazer,142.62,1,Sudeste,Cartão de Crédito,142.62
298,2024-04-02,Moda,79.54,1,Sul,Pix,79.54
2659,2024-04-02,Livros,30.05,1,Nordeste,Cartão de Crédito,30.05
4664,2024-04-02,Eletrônicos,643.11,3,Sudeste,,1929.33
1198,2024-04-03,Livros,85.98,1,Sudeste,Cartão de Crédito,85.98
264,2024-04-04,Moda,120.32,2,Sudeste,Pix,240.64
3302,2024-04-04,Eletrônicos,631.86,1,Nordeste,Cartão de Crédito,631.86
2580,2024-04-04,Casa e Decoração,416.26,3,Sudeste,Pix,1248.78
1570,2024-04-04,Esporte e Lazer,71.69,2,Sudeste,Pix,143.38
4349,2024-04-04,Esporte e Lazer,495.63,2,Sul,Cartão de Crédito,991.26
926,2024-04-05,Beleza,82.94,3,Sudeste,Pix,248.82
3136,2024-04-05,Beleza,64.69,2,Sudeste,Boleto,129.38
3639,2024-04-05,Livros,49.28,1,Nordeste,Cartão de Crédito,49.28
3832,2024-04-05,Moda,92.44,1,Sul,Cartão de Crédito,92.44
4417,2024-04-05,Eletrônicos,266.04,2,Centro-Oeste,Pix,532.08
29,2024-04-06,Eletrônicos,609.37,3,Sudeste,Cartão de Crédito,1828.11
4221,2024-04-06,Livros,26.48,1,Sul,Cartão de Débito,26.48
4279,2024-04-06,Casa e Decoração,392.27,4,Centro-Oeste,Pix,1569.08
3105,2024-04-07,Livros,40.57,3,Nordeste,Cartão de Crédito,121.71
3169,2024-04-07,Moda,159.51,4,Centro-Oeste,Cartão de Crédito,638.04
1689,2024-04-07,Livros,64.59,4,Sul,Cartão de Crédito,258.36
2782,2024-04-07,Moda,169.08,1,Sul,Pix,169.08
625,2024-04-08,Casa e Decoração,244.67,4,Nordeste,Cartão de Crédito,978.68
2290,2024-04-08,Esporte e Lazer,44.01,2,Sudeste,Cartão de Crédito,88.02
2970,2024-04-08,Moda,135.49,1,Sudeste,Cartão de Crédito,135.49
3869,2024-04-08,Livros,24.63,1,Sul,Cartão de Crédito,24.63
3225,2024-04-08,Casa e Decoração,758.79,1,Sul,Cartão de Crédito,758.79
20,2024-04-08,Casa e Decoração,328.11,1,Nordeste,Pix,328.11
3185,2024-04-08,Eletrônicos,1014.67,1,Sudeste,Pix,1014.67
4169,2024-04-08,Livros,65.71,1,Sudeste,Pix,65.71
2923,2024-04-08,Livros,85.9,1,Sul,Cartão de Débito,85.9
135,2024-04-08,Casa e Decoração,530.3,1,Sul,Cartão de Crédito,530.3
3926,2024-04-08,Beleza,89.38,2,Sudeste,Pix,178.76
1139,2024-04-08,Eletrônicos,2689.84,3,Nordeste,Cartão de Crédito,8069.52
408,2024-04-09,Beleza,162.41,2,Nordeste,Cartão de Crédito,324.82
1944,2024-04-09,Eletrônicos,3289.32,2,Sudeste,Cartão de Crédito,6578.64
4684,2024-04-09,Beleza,65.4,4,Nordeste,Boleto,261.6
4727,2024-04-09,Moda,75.44,1,Nordeste,Cartão de Crédito,75.44
89,2024-04-09,Esporte e Lazer,79.54,1,Sul,Cartão de Débito,79.54
187,2024-04-10,Moda,236.19,3,Sul,Pix,708.57
2904,2024-04-10,Beleza,169.57,4,Sul,Pix,678.28
1574,2024-04-10,Beleza,137.07,3,Sudeste,Cartão de Débito,411.21
2201,2024-04-10,Casa e Decoração,112.44,2,Sudeste,Cartão de Crédito,224.88
402,2024-04-10,Moda,282.45,2,Centro-Oeste,Pix,564.9
2318,2024-04-10,Moda,72.76,1,Nordeste,Pix,72.76
4845,2024-04-11,Esporte e Lazer,154.08,1,Centro-Oeste,Pix,154.08
4652,2024-04-11,Moda,82.59,4,Sudeste,Cartão de Crédito,330.36
1113,2024-04-11,Casa e Decoração,103.31,1,Sul,Cartão de Crédito,103.31
4585,2024-04-11,Esporte e Lazer,194.25,1,Sudeste,Cartão de Crédito,194.25
2221,2024-04-11,Esporte e Lazer,133.76,2,Norte,Cartão de Crédito,267.52
3702,2024-04-11,Livros,58.02,1,Sudeste,Cartão de Crédito,58.02
109,2024-04-11,Esporte e Lazer,168.29,1,Nordeste,Boleto,168.29
1267,2024-04-12,Beleza,103.55,1,Sul,Cartão de Crédito,103.55
1031,2024-04-12,Moda,129.94,2,Sudeste,Cartão de Crédito,259.88
1448,2024-04-12,Esporte e Lazer,191.35,2,Nordeste,Boleto,382.7
4905,2024-04-12,Moda,58.15,1,Nordeste,Cartão de Débito,58.15
648,2024-04-12,Esporte e Lazer,47.65,4,Nordeste,Cartão de Crédito,190.6
751,2024-04-13,Casa e Decoração,488.26,3,Sudeste,Pix,1464.78
4080,2024-04-13,Eletrônicos,1359.73,1,Nordeste,Cartão de Crédito,1359.73
3079,2024-04-13,Casa e Decoração,93.79,2,Centro-Oeste,Cartão de Crédito,187.58
2584,2024-04-13,Casa e Decoração,733.47,2,Sudeste,Pix,1466.94
3024,2024-04-13,Moda,80.87,4,Sudeste,Pix,323.48
1417,2024-04-13,Livros,28.18,3,Sudeste,Cartão de Crédito,84.54
1151,2024-04-13,Casa e Decoração,159.92,1,Sudeste,Pix,159.92
4385,2024-04-13,Esporte e Lazer,56.9,4,Sul,Boleto,227.6
551,2024-04-14,Eletrônicos,3225.02,1,Nordeste,Cartão de Débito,3225.02
85,2024-04-14,Casa e Decoração,115.42,4,Sul,Pix,461.68
1140,2024-04-14,Beleza,114.98,2,Sudeste,Cartão de Crédito,229.96
2896,2024-04-15,Livros,30.13,1,Sudeste,Cartão de Crédito,30.13
2848,2024-04-15,Casa e Decoração,425.46,4,Centro-Oeste,Cartão de Crédito,1701.84
1647,2024-04-15,Beleza,18.41,2,Sudeste,Cartão de Débito,36.82
4547,2024-04-15,Casa e Decoração,89.13,2,Nordeste,Pix,178.26
818,2024-04-15,Casa e Decoração,266.23,1,Sul,Cartão de Débito,266.23
1153,2024-04-15,Livros,26.59,2,Nordeste,Cartão de Crédito,53.18
1555,2024-04-16,Livros,40.27,2,Sul,Cartão de Crédito,80.54
4367,2024-04-16,Livros,47.14,1,Centro-Oeste,Pix,47.14
747,2024-04-16,Casa e Decoração,184.7,3,Sudeste,Cartão de Crédito,554.1
626,2024-04-16,Casa e Decoração,377.05,2,Nordeste,Cartão de Crédito,754.1
479,2024-04-16,Moda,85.17,2,Sudeste,Cartão de Crédito,170.34
2344,2024-04-17,Beleza,94.75,2,Sudeste,Cartão de Débito,189.5
3634,2024-04-17,Eletrônicos,1004.12,1,Centro-Oeste,Cartão de Crédito,1004.12
2977,2024-04-17,Livros,27.9,1,Nordeste,Cartão de Crédito,27.9
3645,2024-04-17,Eletrônicos,450.6,1,Sul,Cartão de Crédito,450.6
4986,2024-04-17,Beleza,77.76,1,Nordeste,Cartão de Débito,77.76
635,2024-04-18,Casa e Decoração,174.78,2,Sudeste,Cartão de Crédito,349.56
4022,2024-04-18,Esporte e Lazer,148.46,1,Sudeste,Pix,148.46
4424,2024-04-18,Moda,104.95,1,Nordeste,Cartão de Crédito,104.95
1149,2024-04-18,Esporte e Lazer,207.57,1,Nordeste,Cartão de Crédito,207.57
1717,2024-04-18,Livros,35.35,4,Centro-Oeste,Pix,141.4
2232,2024-04-18,Casa e Decoração,494.91,2,Sudeste,Cartão de Crédito,989.82
616,2024-04-18,Esporte e Lazer,251.94,4,Sudeste,Cartão de Crédito,1007.76
4357,2024-04-18,Livros,55.15,1,Sudeste,Cartão de Crédito,55.15
4022,2024-04-18,Esporte e Lazer,148.46,1,Sudeste,Pix,148.46
1283,2024-04-19,Eletrônicos,1344.04,1,Centro-Oeste,Pix,1344.04
4163,2024-04-20,Casa e Decoração,469.82,3,Nordeste,Pix,1409.46
645,2024-04-20,Eletrônicos,2425.49,1,Norte,Pix,2425.49
4975,2024-04-20,Casa e Decoração,630.46,1,Sul,Cartão de Crédito,630.46
667,2024-04-20,Livros,81.49,1,Sudeste,Cartão de Crédito,81.49
745,2024-04-20,Eletrônicos,730.68,1,Sudeste,Boleto,730.68
4653,2024-04-20,Eletrônicos,397.5,1,Sudeste,Cartão de Crédito,397.5
193,2024-04-20,Livros,80.22,1,Sudeste,Pix,80.22
3363,2024-04-21,Casa e Decoração,606.79,2,Sudeste,Pix,1213.58
2166,2024-04-21,Casa e Decoração,598.93,2,Sudeste,Cartão de Crédito,1197.86
4428,2024-04-21,Esporte e Lazer,357.66,4,Centro-Oeste,Pix,1430.64
742,2024-04-22,Livros,105.5,1,Sudeste,Cartão de Crédito,105.5
1653,2024-04-22,Eletrônicos,1385.66,1,Sul,Cartão de Crédito,1385.66
3305,2024-04-22,Esporte e Lazer,209.77,1,Sul,Pix,209.77
3711,2024-04-22,Casa e Decoração,80.65,4,Nordeste,Cartão de Crédito,322.6
1611,2024-04-22,Livros,44.94,1,Sudeste,Cartão de Crédito,44.94
659,2024-04-22,Esporte e Lazer,240.21,1,Sudeste,Pix,240.21
1714,2024-04-22,Esporte e Lazer,167.25,4,Sudeste,Cartão de Crédito,669.0
2559,2024-04-22,Livros,22.35,2,Sudeste,Cartão de Crédito,44.7
2360,2024-04-22,Eletrônicos,768.41,2,Centro-Oeste,Cartão de Crédito,1536.82
4405,2024-04-22,Beleza,219.8,2,Sudeste,Cartão de Crédito,439.6
4620,2024-04-22,Esporte e Lazer,262.73,3,Nordeste,Cartão de Crédito,788.19
1440,2024-04-22,Eletrônicos,1182.59,1,Sul,Cartão de Crédito,1182.59
2133,2024-04-23,Casa e Decoração,180.35,1,Sudeste,Cartão de Crédito,180.35
1625,2024-04-23,Livros,63.99,1,Norte,Cartão de Crédito,63.99
4978,2024-04-23,Esporte e Lazer,73.95,1,Sudeste,Cartão de Crédito,73.95
761,2024-04-23,Beleza,159.15,2,Sudeste,Pix,318.3
4116,2024-04-23,Beleza,17.06,1,Sudeste,Cartão de Crédito,17.06
1773,2024-04-24,Beleza,16.93,4,Centro-Oeste,Cartão de Crédito,67.72
4891,2024-04-24,Eletrônicos,2873.77,2,Nordeste,Cartão de Crédito,5747.54
4167,2024-04-24,Livros,42.18,2,Nordeste,Pix,84.36
127,2024-04-24,Beleza,41.75,1,Sudeste,Cartão de Crédito,41.75
4581,2024-04-25,Esporte e Lazer,66.47,3,Sudeste,Cartão de Crédito,199.41
3019,2024-04-25,Esporte e Lazer,165.84,1,Sul,Cartão de Crédito,165.84
2156,2024-04-25,Eletrônicos,494.49,1,Sudeste,Boleto,494.49
1917,2024-04-25,Esporte e Lazer,283.39,2,Nordeste,Cartão de Crédito,566.78
4302,2024-04-26,Moda,114.39,1,Sul,Cartão de Crédito,114.39
2919,2024-04-26,Eletrônicos,223.58,1,Sudeste,Cartão de Crédito,223.58
257,2024-04-26,Casa e Decoração,194.33,1,Sul,Pix,194.33
3804,2024-04-26,Eletrônicos,414.34,1,Sudeste,Cartão de Débito,414.34
3589,2024-04-26,Esporte e Lazer,142.69,1,Sul,Cartão de Crédito,142.69
2261,2024-04-26,Moda,216.27,2,Nordeste,Pix,432.54
3215,2024-04-26,Beleza,178.63,4,Nordeste,Cartão de Crédito,714.52
301,2024-04-26,Casa e Decoração,409.74,2,Sudeste,Cartão de Débito,819.48
2981,2024-04-26,Moda,285.15,2,Nordeste,Pix,570.3
3796,2024-04-27,Esporte e Lazer,141.26,2,Nordeste,Pix,282.52
1238,2024-04-27,Beleza,147.07,2,Sudeste,Pix,294.14
4563,2024-04-27,Casa e Decoração,410.16,2,Sudeste,Cartão de Crédito,820.32
3498,2024-04-27,Eletrônicos,607.12,4,Sul,Pix,2428.48
1802,2024-04-27,Eletrônicos,243.66,2,Nordeste,Pix,487.32
2485,2024-04-27,Casa e Decoração,540.92,2,Nordeste,Boleto,1081.84
2860,2024-04-27,Moda,80.84,1,Norte,Cartão de Crédito,80.84
525,2024-04-27,Eletrônicos,1256.92,3,Sudeste,Cartão de Crédito,3770.76
4563,2024-04-27,Casa e Decoração,410.16,2,Sudeste,Cartão de Crédito,820.32
1158,2024-04-27,Esporte e Lazer,264.44,2,Centro-Oeste,Pix,528.88
3532,2024-04-28,Esporte e Lazer,174.29,1,Sudeste,Cartão de Crédito,174.29
674,2024-04-28,Casa e Decoração,35.68,4,Nordeste,Cartão de Crédito,142.72
4811,2024-04-28,Casa e Decoração,166.39,2,Nordeste,Cartão de Crédito,332.78
4923,2024-04-28,Esporte e Lazer,116.02,4,Sudeste,Cartão de Crédito,464.08
3546,2024-04-28,Eletrônicos,936.37,2,Nordeste,Cartão de Crédito,1872.74
3254,2024-04-28,Casa e Decoração,606.86,3,Sudeste,Pix,1820.58
3894,2024-04-29,Eletrônicos,1708.57,4,Sudeste,Cartão de Crédito,6834.28
2717,2024-04-29,Moda,154.88,1,Sudeste,Boleto,154.88
4465,2024-04-29,Beleza,135.46,1,Sudeste,Cartão de Crédito,135.46
1187,2024-04-29,Esporte e Lazer,103.47,2,Nordeste,Pix,206.94
624,2024-04-29,Casa e Decoração,515.98,1,Nordeste,Cartão de Crédito,515.98
3338,2024-04-29,Esporte e Lazer,305.31,2,Sul,Pix,610.62
3792,2024-04-29,Beleza,126.18,2,Sudeste,Cartão de Crédito,252.36
931,2024-04-30,Beleza,71.75,2,Nordeste,Cartão de Crédito,143.5
1316,2024-04-30,Eletrônicos,1347.46,3,Sul,Cartão de Débito,4042.38
869,2024-05-01,Esporte e Lazer,177.85,4,Sul,Boleto,711.4
4044,2024-05-01,Esporte e Lazer,419.7,1,Nordeste,Cartão de Débito,419.7
1197,2024-05-01,Casa e Decoração,180.24,4,Nordeste,Boleto,720.96
510,2024-05-01,Livros,56.08,4,Sudeste,Pix,224.32
1366,2024-05-01,Esporte e Lazer,75.11,1,Sudeste,Cartão de Crédito,75.11
4588,2024-05-01,Moda,169.65,1,Norte,Cartão de Crédito,169.65
4627,2024-05-02,Eletrônicos,567.66,2,Sudeste,Cartão de Crédito,1135.32
4035,2024-05-02,Moda,282.97,1,Sudeste,Cartão de Crédito,282.97
4076,2024-05-03,Beleza,214.12,2,Sudeste,Boleto,428.24
1793,2024-05-03,Casa e Decoração,384.12,2,Sudeste,Cartão de Crédito,768.24
2106,2024-05-03,Casa e Decoração,591.12,1,Nordeste,Cartão de Crédito,591.12
4368,2024-05-03,Eletrônicos,983.65,1,Nordeste,Pix,983.65
3273,2024-05-03,Livros,41.7,4,Centro-Oeste,Pix,166.8
2405,2024-05-03,Beleza,68.84,3,Sudeste,Cartão de Crédito,206.52
619,2024-05-03,Livros,44.78,1,Sudeste,Cartão de Débito,44.78
4734,2024-05-03,Casa e Decoração,777.6,4,Nordeste,Cartão de Crédito,3110.4
743,2024-05-04,Livros,21.67,4,Sudeste,Cartão de Crédito,86.68
3924,2024-05-04,Beleza,59.03,2,Sudeste,Boleto,118.06
1413,2024-05-04,Esporte e Lazer,138.24,2,Norte,Cartão de Crédito,276.48
1605,2024-05-05,Beleza,107.39,3,Nordeste,Cartão de Crédito,322.17
56,2024-05-05,Beleza,124.34,1,Nordeste,Cartão de Débito,124.34
785,2024-05-05,Moda,263.42,2,Sudeste,Pix,526.84
2499,2024-05-05,Livros,37.56,1,Sudeste,Pix,37.56
4802,2024-05-05,Livros,81.34,1,Nordeste,Pix,81.34
2386,2024-05-05,Esporte e Lazer,244.57,3,Sul,Cartão de Crédito,733.71
2218,2024-05-05,Moda,74.72,1,Norte,Cartão de Crédito,74.72
490,2024-05-06,Livros,39.32,2,Nordeste,Pix,78.64
4006,2024-05-06,Moda,241.77,1,Sudeste,Cartão de Crédito,241.77
851,2024-05-06,Casa e Decoração,510.28,2,Sul,Pix,1020.56
1498,2024-05-06,Beleza,20.58,4,Sul,Cartão de Crédito,82.32
4898,2024-05-06,Moda,344.97,2,Centro-Oeste,Cartão de Crédito,689.94
3713,2024-05-06,Beleza,139.88,1,Nordeste,Pix,139.88
322,2024-05-06,Livros,74.68,1,Nordeste,Boleto,74.68
3775,2024-05-06,Livros,63.0,1,Sul,Cartão de Crédito,63.0
1655,2024-05-06,Livros,78.09,2,Sudeste,Pix,156.18
1685,2024-05-07,Moda,56.22,4,Sudeste,Boleto,224.88
3567,2024-05-07,Casa e Decoração,301.68,2,Sudeste,Pix,603.36
3689,2024-05-07,Eletrônicos,525.88,1,Sul,Pix,525.88
4477,2024-05-07,Casa e Decoração,134.27,1,Sul,Boleto,134.27
4594,2024-05-07,Eletrônicos,1745.35,1,Sudeste,Pix,1745.35
769,2024-05-07,Beleza,98.62,3,Sudeste,Cartão de Crédito,295.86
3369,2024-05-07,Beleza,61.84,4,Sul,Cartão de Crédito,247.36
3539,2024-05-07,Beleza,64.29,1,Sul,Cartão de Crédito,64.29
4087,2024-05-07,Eletrônicos,302.56,2,Sudeste,Cartão de Débito,605.12
4934,2024-05-07,Esporte e Lazer,126.26,2,Norte,Cartão de Crédito,252.52
254,2024-05-07,Beleza,170.52,2,Sudeste,Cartão de Crédito,341.04
4522,2024-05-08,Esporte e Lazer,518.59,1,Norte,Pix,518.59
1133,2024-05-08,Moda,84.53,2,Sul,Cartão de Crédito,169.06
1576,2024-05-08,Livros,43.38,1,Sudeste,Cartão de Crédito,43.38
2005,2024-05-08,Livros,41.64,1,Centro-Oeste,Pix,41.64
3278,2024-05-08,Livros,53.09,1,Norte,Cartão de Crédito,53.09
3361,2024-05-08,Livros,66.7,1,Sul,Cartão de Crédito,66.7
2867,2024-05-08,Eletrônicos,225.46,1,Norte,Pix,225.46
3446,2024-05-08,Livros,33.48,2,Nordeste,Cartão de Crédito,66.96
2388,2024-05-08,Livros,52.32,3,Norte,Pix,156.96
1598,2024-05-08,Casa e Decoração,138.1,1,Centro-Oeste,Cartão de Crédito,138.1
3104,2024-05-08,Beleza,219.89,1,Nordeste,Pix,219.89
4637,2024-05-08,Moda,308.98,2,Sudeste,Pix,617.96
337,2024-05-08,Moda,199.37,1,Sudeste,Cartão de Crédito,199.37
3426,2024-05-08,Livros,45.22,1,Nordeste,Pix,45.22
317,2024-05-08,Livros,71.95,2,Centro-Oeste,Pix,143.9
2160,2024-05-08,Casa e Decoração,50.75,2,Sul,Cartão de Crédito,101.5
